"","(Intercept)","vegcBSpr","vegcCrop","vegcGraminoidFen","vegcGrassHerb","vegcIndustrial","vegcLarch","vegcMarsh","vegcMine","vegcMixedwood","vegcPine","vegcRoughP","vegcRural","vegcShrub","vegcSpruce","vegcSwamp","vegcTameP","vegcUrban","wtAge","wtAge2","wtAge05","fCC2","ROAD","mWell","mSoft","mEnSft","mTrSft","mSeism","CMETHODSM","CMETHODRF","pWater_KM","pWater2_KM","xPET","xMAT","xAHM","xFFP","xMAP","xMWMT","xMCMT","xY","xX","xY2","xX2","SSH_KM","SSH05_KM","THF_KM","Lin_KM","Nonlin_KM","Succ_KM","Alien_KM","Noncult_KM","Cult_KM","THF2_KM","Nonlin2_KM","Succ2_KM","Alien2_KM","Noncult2_KM","YR","isCon:wtAge","isCon:wtAge2","isUpCon:wtAge","isBSLarch:wtAge","isUpCon:wtAge2","isBSLarch:wtAge2","isMix:wtAge","isPine:wtAge","isWSpruce:wtAge","isMix:wtAge2","isPine:wtAge2","isWSpruce:wtAge2","isCon:wtAge05","isUpCon:wtAge05","isBSLarch:wtAge05","isMix:wtAge05","isPine:wtAge05","isWSpruce:wtAge05","xFFP:xMAP","xMAP:xPET","xAHM:xMAT","xX:xY"
"203",1.04050511653258,-0.542845615322247,0.0415246252874707,-0.452004045637006,-0.640625620827222,0.811519988835649,-0.71901303209768,-0.208998644977459,0.785001343116908,-1.13856766808479,-0.0619037040568046,-1.26239513395897,0.22621319279788,-0.267093084289205,-0.522223805789749,0.169325077981204,0.633234822927015,-10.3154360543595,-1.11325437175738,0,1.19095598070366,-0.896471448562226,-0.421533148447641,1.38331296398145,0,-0.0703120712673836,-0.848225270788461,2.53850861257853,0.149114194139985,0.531020223987635,-0.0569499651856388,2.05587307491088,-2.26992052019083,-0.169560400195379,-0.790677661678208,0,-2.58489750009384,0,0,0.0564148673385521,-0.370247027636083,-0.178440334493238,-0.144051002117499,0,0.792031722317882,0,0,0,-0.00645114331644453,0,-1.79556466068905,-3.12626514507727,0,0,2.18192001971586,0,0,0,0,0,0,-1.45446652075151,0,0,-3.92326685106703,-2.12540388047208,-2.21521019429457,0,0,0,0,0,2.23871171075703,4.92552857460221,2.4392086212077,2.88343603040926,0,-1.57425589404604,0.471856031965191,0.00530354518211983
"204",0.376724967062275,-0.705016479412419,-0.500345364565823,-0.0624121172908482,-0.956944047677775,0.59044746468342,-0.828023194335579,-0.505587811931069,0.753869747541479,-0.737647379283892,0.379197350478806,-1.25170858908262,0.0550660022212372,-0.0514375891551059,0.278573094465335,0.22233337854764,-0.000129416555556392,0.989088817986331,-0.87943826327835,0,1.30710639650162,-0.953063893641721,-0.381621137075076,1.05443009350892,0,-0.449943038661917,-1.10640231474969,1.89720531886967,-0.0460044221746971,0.407268199667132,-0.150142717154406,1.59669130853155,0,0,0,-2.17413271060032,-1.87279747077476,0,0,0.201386454519105,-0.326076801369046,-0.18598054819885,-0.138544169840211,0,0.403181031201567,0,0,0,-1.6928363739891,-1.02696640319869,0,0,0,0,1.96003525873943,-1.35069568430644,0,0,0,0,0,-2.47768755489282,0,0,-2.89181378384795,-1.15594254946426,-0.543829407693226,0,0,0,0,0,3.11610386613047,3.68528861147858,1.05347861962538,0.412887294005062,2.78374653630741,0,0,0.00441723842177904
"205",0.088621656883311,-0.461029145277039,-0.500863652249792,0.00738519490300272,-0.826979133197159,1.07057156703382,-0.608373790628971,-0.233117565972874,1.18702724261425,-0.469979420555203,0.200114161683594,-1.11422929955499,0.0577145396977946,0.13999914320678,0.396487968007462,0.279505647728718,0.20381472537482,0.947981704972731,-1.44312427735973,0,1.74053204617583,-0.839991830918912,-0.356783415309372,2.34619597448808,0,0.420121263735281,-0.832475075687036,1.52943930091718,-0.154010242353767,0.305129966753847,0,0,0,0,0,-2.27476486720023,-2.28753779213125,0,0,0.201649622968673,-0.310759527523099,-0.16094583608138,-0.129379866831367,0,0.531872810916022,0,0,0,-1.45853709933632,-2.3265428603949,0,0,0,0,1.60482400913359,0,0,0,0,0,0,-1.05401399358282,0,0,-1.82509528544185,-1.50131325998513,-0.868471576561489,0,0,0,0,0,1.8546887066006,2.46889724482228,1.53024638528253,0.555786867109247,4.60676103841042,0,0,0.000538586234919666
"206",0.447416183685594,-0.389877120119753,0.310094818400133,-0.0649762219256787,-0.90080875171966,1.0086256825099,-0.476259024075839,-0.2796700873133,1.25037221659545,-0.527613098412266,0.106278653228413,-0.875823093858686,0.492344221886225,-0.0543031628646522,0.0759829363302416,0.329187998386898,0.706610272446423,1.48317674828327,-1.51706503233559,0,1.81486369485382,-0.699442162630588,-0.28640478364991,1.56687932740256,0,0.156087817530253,-0.684133494071244,2.34186402549393,-0.0315314356743801,0.381565260007954,0.0506273813801481,1.54649732982091,0,0,0,-2.48537590429984,-2.20561472167839,0,0,0.255643468634981,-0.339450435514741,-0.177636081721789,-0.135319159506907,0,0.386174390837232,0,0,0,0.543516506941354,0,-2.13212089545677,-3.02459122823642,0,0,1.71888219304398,0,0,0,0,0,0,-0.961792732692235,0,0,-2.32330594431608,-1.34039480360766,-0.548243030978129,0,0,0,0,0,1.68086701764072,2.99474058646756,1.72699607820174,0.792557300679905,3.41904208329541,0,0,0.0321169101913493
"207",0.501857509013012,-0.980765782777848,-0.334917293965756,-0.223001908884218,-1.28444464386259,0.3851024194308,-1.06726814588728,-0.576942073384776,-0.26255678800094,-0.720866834176183,0.172314897587908,-1.52055001973211,-0.59064953446885,-0.344985668967974,-0.0690338605537234,0.0960609660959734,0.0060956627612045,0.997092081450961,-0.420328709313984,0,0.723007563517331,-0.904860836607842,-0.284639073866149,2.07342909663649,0,0.180496109014352,-1.50604450441857,1.88362615998321,-0.0136558041753155,0.384833509754922,0.339086188886769,1.23350707181204,0,0,0,-1.89494813562323,-1.28450886292556,0,0,0.242596607984634,-0.337315420579382,-0.20265148182409,-0.135047540936939,0,0.327423264794499,0,0,0,1.49066758095025,0,-2.91613739855745,-2.40025160793637,0,0,0,0,1.61073284358808,0,0,0,0,-3.40670316518603,0,0,-3.61753459188329,-2.10523036984674,-1.55546375983262,0,0,0,0,0,4.17472829855042,4.12732050686947,2.07149331346749,1.64471367342909,1.14712832696441,0,0,0.0125960005354261
"208",0.013160595853002,-0.752401212463844,-0.0571583005504398,-0.091119011967103,-0.889681135283935,1.04628215866412,-0.803088277608853,-0.656015292487317,0.858690486965614,-0.473085254829197,0.405815722735881,-1.27696199724364,0.593724782133548,0.0415037705287638,0.206705745142842,0.278773094378797,0.269862650733952,0.826777546182404,-1.16307666143623,0,1.60536841526633,-0.748013020027011,-0.268990848974625,2.12891730568046,0,0.182304853954496,-1.55340940560302,2.20161355271775,-0.0328711174533834,0.382327028723113,0,0,0,0,0,-2.3589061806834,-1.70526528002582,0,0,0.187412367001536,-0.293715648553172,-0.13677085080751,-0.131132233360643,0,0.634785085405397,0,0,0,-1.5630143945206,-2.20715247575036,0,0,0,0,1.7057470515051,0,0,0,0,0,0,-1.98593771655111,0,0,-2.53578375045265,-1.20143589603886,-1.02080390135597,0,0,0,0,0,2.79668013902598,2.93599700618254,1.00183699326941,0.837101376509282,3.83552073227476,0,0,-0.012122150095988
"209",1.19478930379288,-0.723837327202523,-0.420008967588192,-0.292271338815115,-0.879035549125702,0.85989661042017,-0.841997976998468,-0.224202979924684,0.245468989675785,-0.95321152984479,0.158454349138606,-1.16169021361882,0.417144949897724,-0.203835328990891,0.252530999533897,0.181529037086282,-0.00305155753136827,-10.1041222023214,-0.665650893740378,0,1.09664688489312,-1.08249928107073,-0.425061987949755,1.31350556257482,0,0.619952566559516,-1.5456733720069,2.39467509921606,-2.2570618290338,-1.86321074544656,0.319593984026266,0.255924025425282,0,0,0,0,0,-0.308125774063026,-0.00555730867374809,0.186622929261981,-0.281126336620871,-0.147656634375633,-0.148732384824579,0,0.545166417346457,0,0,0,-1.96646750730534,-0.959515823434262,0,0,0,0,2.3121357542149,-1.34378316492418,0,0,0,0,0,-2.77842765074136,0,0,-3.97630449030619,-2.52872301746691,-1.73240427836458,0,0,0,0,0,3.38974479889259,4.63210219903838,2.28261781821476,1.25420388021713,0,0,0,-0.0502629656903586
"210",0.437964563582951,-0.353248228553133,-0.0286596807295403,0.233044815764039,-0.687773977026135,0.706352001662412,-0.447494450354185,-0.0701711472961015,0.597110613264496,-0.656828299052588,0.34028525776631,-0.828555574084139,0.726410835437944,-0.0840140755786785,0.154740961102629,0.416602629935474,0.216102012997915,0.296229052511525,-1.12716974947586,0,1.71607024551598,-0.558297624014711,-0.186986888987482,1.9453777399649,0,0.164031483196135,-2.13479023243419,0.793627621511573,-0.0260989721280116,0.335416558140818,0,0,0,0,0,-2.87601203065681,-3.29472042345076,0,0,0.177119943827415,-0.309765053367214,-0.141859927069655,-0.135894867758638,0,0.468062974024903,0,0,0,0.825662518796401,0,-2.45057248643617,-2.39410061502289,0,0,0.653864186822966,0,0.99607223589867,0,0,0,0,-1.352636133807,0,0,-3.23533083815641,-1.7549370740362,-1.37069985972277,0,0,0,0,0,1.82500018233775,3.73714048941614,1.5442288795738,1.16415289414419,6.24437742699755,0,0,-0.0167717549881442
"211",-0.0453208791690106,-0.740466378411868,-0.365731319021759,-0.24807548365749,-0.450858783299821,0.670391478566815,-0.886385402194421,-0.393100215731255,0.948125634888834,-0.692701724236959,0.170302720739639,-1.17560246267717,0.205130413024697,-0.0508737605246156,0.183231906912886,0.242776968310425,0.246891500735264,0.517270930333707,-1.08846838027723,0,1.41790337517288,-1.21313792816412,-0.18220221647973,0.716971068237996,0,-0.135579610122641,-2.17477702584909,2.77718679873809,-0.0287465037779891,0.332064423988193,0,0,0,0,0,-2.01835487798335,-1.29348555592664,0,0,0.252461021781594,-0.30770677208141,-0.171090010081518,-0.13309841969984,0,0.554931208376901,0,0,0,-1.75194364608477,-1.1983295222892,0,0,0,0,2.31432960596344,-1.33640656384038,0,0,0,0,0,-1.90438607355746,0,0,-2.71249218821689,-1.97661966881511,-0.15993035046417,0,0,0,0,0,2.81337882855989,3.40256717314483,2.00762630873537,0.219098516875619,2.99570551960767,0,0,-0.00807117281675605
"212",0.137314798144727,-0.302598158980629,0.218148463790336,-0.109645953560919,-0.584141548808843,0.913585799273536,-0.403509917574094,-0.608976238528925,0.832117138033584,-0.686132688531492,0.513789679160087,-1.09566116754871,-0.517522881350214,-0.0941929359442788,0.336688729424236,0.325362052110499,0.716896716548713,1.24858987152588,-1.74805935673442,0,2.06597001003155,-0.911122595531832,-0.424384093420317,2.18169363415635,0,-0.300914417722175,-1.12723539012728,2.09834337799476,-0.126811627296748,0.318168047326583,-0.5723881565757,2.80010107919154,0,0,0,-2.2904176697903,-1.77181128148899,0,0,0.181680794575453,-0.295971297036486,-0.13065097199472,-0.130537697595097,0,0.404575729217415,0,0,0,0.108257969415596,0,-1.84595851417722,-2.89310717955137,0,0,1.932559066123,0,0,0,0,0,0,-0.917117930700797,0,0,-2.70866525558434,-0.440193846749285,-0.571669304432982,0,0,0,0,0,1.49192506424928,3.3979907916647,0.434682425249558,0.398584550981352,4.05845893413044,0,0,0.00127609457922021
