"","(Intercept)","vegcBSpr","vegcCrop","vegcGraminoidFen","vegcGrassHerb","vegcIndustrial","vegcLarch","vegcMarsh","vegcMine","vegcMixedwood","vegcPine","vegcRoughP","vegcRural","vegcShrub","vegcSpruce","vegcSwamp","vegcTameP","vegcUrban","wtAge","wtAge2","wtAge05","fCC2","ROAD","mWell","mSoft","mEnSft","mTrSft","mSeism","CMETHODSM","CMETHODRF","pWater_KM","pWater2_KM","xPET","xMAT","xAHM","xFFP","xMAP","xMWMT","xMCMT","xY","xX","xY2","xX2","SSH_KM","SSH05_KM","THF_KM","Lin_KM","Nonlin_KM","Succ_KM","Alien_KM","Noncult_KM","Cult_KM","THF2_KM","Nonlin2_KM","Succ2_KM","Alien2_KM","Noncult2_KM","YR","isCon:wtAge","isCon:wtAge2","isUpCon:wtAge","isBSLarch:wtAge","isUpCon:wtAge2","isBSLarch:wtAge2","isMix:wtAge","isPine:wtAge","isWSpruce:wtAge","isMix:wtAge2","isPine:wtAge2","isWSpruce:wtAge2","isCon:wtAge05","isUpCon:wtAge05","isBSLarch:wtAge05","isMix:wtAge05","isPine:wtAge05","isWSpruce:wtAge05","xFFP:xMAP","xMAP:xPET","xAHM:xMAT","xX:xY"
"1",-5.44639044904864,-0.107228509817266,-0.202600553491034,-0.291735191392995,-0.832294601263302,0.155118949038989,0.102252339825854,-0.0525820645371026,-1.57712143540911,-0.148887717741761,0.190878826450777,-0.172207004993116,0.457690950809597,-0.477107250233499,0.344853456524244,0.224569781384803,0.027885313708921,-0.0299907058666755,-1.64694628461744,0,1.48919407632909,0,0.120345755301364,0,0,0,0,0,-0.165990951328814,-0.206917908703563,0,0,3.24242415030485,0,0,0,0,0,0,-0.223451949919723,-0.173787249600232,0.010595054110645,-0.0703220284755329,0,1.47457767853766,0,0,0,-0.304479167133343,1.80208388221028,0,0,0,0,0,-2.55141073054784,0,0,0,0,1.22420075395083,3.40146370027121,0,0,0,0,0,0,0,0,0,-1.16451871788995,-3.82297305515147,0,0,0,0,0,0,0.00472919451952583
"2",-4.00285467649395,-0.072796150890553,0.249693416794808,-2.66213333428842,-0.466597238085992,-1.08842080889024,-0.00760370927098583,-0.165579880061029,-13.8742464532026,-0.243889349813852,0.0191705203693646,-0.113908258707207,-0.505015542070089,-0.253682267704059,-0.0448634006232153,0.00427706679349132,0.549875057137925,-13.8256288306115,0,0,0.391652216472958,0,0.215923736537415,-1.97768247933684,0,0.987578089669835,-2.89461069173285,2.56124017496203,-0.377525502456421,-0.190012854590489,0,0,3.34450173444418,-0.0231529251443736,-1.12537644456597,0,-4.041447334168,0,0,-0.463944810994913,-0.19020950552345,-0.0181987829964324,-0.0800836179988374,0,1.54643469371021,0,0,0,-3.47464150539135,0,3.47991948566565,-1.44481749364584,0,0,2.76090414043136,0,-2.82163609377529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395335989806212,-1.89661495143612,0,0,0,0,0,0,-0.0284529252651252
"3",-5.01735043148988,-0.676866511592688,-1.28230183864259,-1.1089449176654,-1.56623899052223,-1.37584039365726,-0.328970161915819,-1.49934024284138,-2.79746301410961,-0.883249155748074,-0.326959230910423,-0.859556801195588,-0.413768406005625,-1.41184905027436,-0.609664229736332,-0.902686869025508,-0.982897079109569,-0.266225629423864,0.614615688747486,0,-1.53134965419908,-0.872401217284293,0.178644720402568,-0.223224725025613,0,0.473567920392508,-0.0735138225181743,4.97630328146623,-0.250074303977211,-0.239531061021464,2.00561689590424,-7.65076493735177,3.74071197883105,0,0,0,0,0,0,-0.116836264424204,-0.203690224983978,-0.00382081728592559,-0.0422789697287315,0,1.66383102096887,0,0,0,-1.5545420694747,2.62649271801256,0,0,0,0,1.63014838276948,-3.35017601202697,0,0,0,0,0,0.569167926469964,0,0,-4.55179899041777,-1.19453260670591,-3.51215195577054,0,0,0,0,0,-1.11382788887841,4.2428770170953,0.591553833893839,3.17276662010604,0,0,0,0.084954871929671
"4",-4.01458044870763,-1.02128372858842,-0.45403103395922,-0.355973254149174,-1.55037429688932,-0.0848417899692668,-0.567910689066876,-0.690876352574293,-12.8415687480344,-0.600602844330079,-0.652932177147852,-0.455355116694563,0.130848373116078,-1.96707981688752,-0.169383227163536,-0.208896453744555,-0.0282845576059217,-0.806508428951122,-0.0848524185723374,0.0510033840312702,0,0,0.61332454849604,0,0,0,0,0,-0.560064689732361,-0.516788327026155,2.82904427103744,-9.31724816077546,4.67329334292641,0.464154043916876,-0.940198405513583,0,-6.59922447183666,0,0,-0.47326420705899,-0.217048279709102,0.0397917076434463,-0.0451270931247834,0,1.3746093703374,0,0,0,-1.4819902058198,2.50570165739115,0,0,0,0,1.28589687016188,-3.66454876507637,0,0,0,0,0,0.430203652196007,0,-1.08792271733265,4.10223888705823,1.98929509524968,0.147078099958575,-5.88349705417335,-1.66576395666334,0.0523436951067162,0,0,0,0,0,0,0,1.51460034553495,-1.21756146680126,0.00283182870131721
"5",-5.70383649288886,-0.329460801215931,-1.0439780668339,-0.816075410038383,-1.53233682372491,-0.842674436532048,-0.204925919127869,-1.494376535653,-13.7424948480778,-1.35078823247457,-0.0580606650576184,-0.884005619792148,-0.398022271876102,-1.18331762943852,-0.212719853806371,-0.704598628442681,-1.12206509689255,-0.265946836185663,0.777409586872701,0,-1.04682203066797,-0.478774822175084,0.27669895747117,0,0,0,0,0,-0.50445781499169,-0.474029033855887,0,0,8.90209259113577,0.447609367193996,-1.20813245124366,0,3.07502546316067,0,0,-0.336649553217453,-0.29040699685969,-0.0590091516051917,-0.0796563305340948,0,1.45059198720274,0,0,0,-1.07071890087875,3.22343764312733,0,0,0,0,1.0273174475711,-3.88241075643674,0,0,0,0,0,0.24728962841349,0,0,-6.96216596156099,-1.10855477550213,-2.16697530892334,0,0,0,0,0,-1.41049965950765,6.33791634903154,0.507047196592686,1.41148512339823,0,-19.0492516282206,-1.02169228385827,0.0964542552348568
"6",-5.55842522406685,0.216768256231562,0.0835596351258497,0.728183534220617,-0.451860157037475,0.496023691570852,0.449571366355746,-0.708085187542231,-12.5204287175418,-1.23434460121397,0.718126302157707,0.17913938166315,0.52595350857842,-0.0841992290588638,-0.938149683149392,0.50696072557584,0.236489345423863,-0.543201393744696,-1.48424379095698,0,1.57781106197493,0,0.478545774085777,1.51016095130345,0,0.981115625746115,-3.37828191970299,3.96267316395901,-0.431852548596861,-0.41055000958943,2.90912042877346,-8.07326393232926,4.41028339565345,-0.0803195012782353,-1.74683805541485,0,-1.37679938381196,0,0,-0.245994220985008,-0.160125977980314,-0.0292698009537317,-0.0706269049782197,0,1.92543419838503,0,0,0,-0.0545043913180267,2.13150553464614,0,0,0,0,0,-2.76960808358376,0,0,0,0,0,5.12262920495886,0,0,-5.87952742920393,1.70396371594047,-2.54439159163656,0,0,0,0,0,-5.45384480383641,5.54231900907627,-2.13785775887954,3.05568516149542,0,0,0,0.022743356111125
"7",-5.44146814896052,-1.43973577155582,-0.949137403350449,-0.614175468622881,-1.0396319679868,-0.55441127964194,-0.965735280123024,-0.849055310279185,-13.7014585055349,-0.0419211698785201,-0.407300408738074,-1.07004574940065,-0.317345919145803,-0.903034356364642,-0.139549935641877,-0.448049075247268,-0.796943613034478,-0.849971971948533,0.18666789990494,-1.56944410248067,0,-0.731365521968683,0.424565058500036,-2.62301779132073,0.941764002837415,0,0,0,-0.437777797433496,-0.296499008827837,0,0,3.70229477445252,-0.112361760390876,0.763848325669625,0,1.2343749210758,0,0,-0.287303430348311,-0.124899458564244,-0.0875186042207661,-0.0448103557610586,0,1.09065679483655,0,0,0,-0.994053619649143,2.15227662877352,0,0,0,0,0.897018189428734,-2.66585236557413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660593959251586
"8",-5.78801793405092,-0.733946120158624,-1.44194465310188,-0.887392819439628,-2.07290500469187,-0.458510856166837,-0.493934460097879,-0.468841124723139,-13.5870801053584,-2.24606747512104,0.543588940607368,-1.24617419516468,-0.464380267037659,-0.983961048062575,0.235479993150049,-0.593911364582696,-1.30717081415413,0.194583812585605,1.65712828970123,0,-1.82433793714747,-1.25555154808934,0.034167530116627,-1.92753144100331,0,-0.687167409927843,-0.709205180665249,2.90738158776422,-0.209243874180923,-0.442438730639291,0,0,4.6758853016149,0,0,0,0,0,0,-0.264325400001668,-0.147088403593845,-0.0472568052646396,-0.0708967116944473,0,1.89419382043725,0,0,0,0.366073229817873,1.85172023689347,0,0,0,0,0,-2.25178422093163,0,0,0,0,0,-0.457349372191388,0,0,-9.45493015292365,3.01684461668076,-0.796069957605063,0,0,0,0,0,-0.00876656053489542,9.51071113494412,-2.60478436214702,-0.14185371361744,0,0,0,-0.0925850136996618
"9",-5.10533043010637,0.32118765395069,-0.292622085522188,-0.0600817381477624,-0.479737705959054,-0.212876320839866,0.523533780801688,-0.265692042572385,-12.8345989987053,-1.2687183369781,-0.137798007649128,-0.0353292655916001,0.742734712404775,-0.727814130999424,0.283364119797424,0.55379079336182,0.0975103050187447,-0.330054571317418,-1.51201428750625,0,1.68221283444044,-0.0678900644602497,0.121402770011231,0.356817112243685,1.11709583869696,0,0,0,-0.159990776339481,0.0530172532252346,3.64811522961226,-11.0007025189379,1.92939009753045,0,0,0,0,0,0,-0.275142806372059,-0.122436206424889,-0.051825523031739,-0.0780248866282844,0,1.60525077016893,0,0,0,-0.655891783638842,1.75400052877036,0,0,0,0,0.784605080633061,-2.30425228182727,0,0,0,0,0,2.82305712980265,0,0,-4.74231076579326,0.97144202035227,1.17997360027678,0,0,0,0,0,-4.08235621567053,4.66888426920502,-0.551982713385314,-1.68426538554532,0,0,0,-0.0922625115338431
"10",-3.28002824311899,-0.928127861488758,-0.655931540217055,-1.41539322683464,-0.906270339055545,-0.227874799122286,-0.943316692616832,-0.573471403826226,-13.5380763019238,-2.2024897924732,-0.207414558869898,-0.659518239364854,-0.202018067713599,-2.02822768393857,-0.337000917134085,-0.405909208786223,-0.878463213317686,-0.599878113888681,0.509606362115727,0,-0.66740506297285,0,0.10998853912998,0.197595141496827,-1.3424139737819,0,0,0,-0.266227337403759,-0.227732181173787,1.23537036671558,-4.57859388217879,3.53449495263303,0.198887493448824,-1.42961180879257,0,-3.70922601737925,0,0,-0.349480513716454,-0.188080878978367,-0.0253268116485158,-0.0870477833629016,0,1.32925691958996,0,0,0,-0.242264982831445,1.90821944741797,0,0,0,0,0,-2.4570753760384,0,0,0,0,0,3.69826088215261,0,0,-8.75718167339168,1.42482857443085,0.527372685167611,0,0,0,0,0,-2.88885633671852,9.00606786659726,-0.914796039210487,-0.304310624096265,0,-0.749115864097491,-0.519020722809679,-0.00136537565937761
