"","(Intercept)","vegcBSpr","vegcCrop","vegcGraminoidFen","vegcGrassHerb","vegcIndustrial","vegcLarch","vegcMarsh","vegcMine","vegcMixedwood","vegcPine","vegcRoughP","vegcRural","vegcShrub","vegcSpruce","vegcSwamp","vegcTameP","vegcUrban","wtAge","wtAge2","wtAge05","fCC2","ROAD","mWell","mSoft","mEnSft","mTrSft","mSeism","CMETHODSM","CMETHODRF","pWater_KM","pWater2_KM","xPET","xMAT","xAHM","xFFP","xMAP","xMWMT","xMCMT","xY","xX","xY2","xX2","SSH_KM","SSH05_KM","THF_KM","Lin_KM","Nonlin_KM","Succ_KM","Alien_KM","Noncult_KM","Cult_KM","THF2_KM","Nonlin2_KM","Succ2_KM","Alien2_KM","Noncult2_KM","YR","isCon:wtAge","isCon:wtAge2","isUpCon:wtAge","isBSLarch:wtAge","isUpCon:wtAge2","isBSLarch:wtAge2","isMix:wtAge","isPine:wtAge","isWSpruce:wtAge","isMix:wtAge2","isPine:wtAge2","isWSpruce:wtAge2","isCon:wtAge05","isUpCon:wtAge05","isBSLarch:wtAge05","isMix:wtAge05","isPine:wtAge05","isWSpruce:wtAge05","xFFP:xMAP","xMAP:xPET","xAHM:xMAT","xX:xY"
"193",-10.0121221485339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.273039568673,0,-30.0493730439763,2.01484260685716,4.37879548137119,-54.6299627672712,0,-7.69875294122006,-10.1783360518736,19.8632095901684,0,0,21.6919688753924,-242.093634575455,0,0,9.41160652125364,0,0,0,0,0.0904721919168498,-0.204326787740928,0.547389424516219,-0.00267117498267879,-0.296317146446147,0,0,0,0,17.2463739832655,0,-0.183047408701844,-5.05525660869787,0,0,-32.4873513495855,0,0,0,0,0,0,-85.561044215316,0,0,-2580.01916081036,-36.6355217283117,635.553477191077,0,0,0,0,0,49.9008935600999,445.072850593025,27.7930467642223,-584.205052750895,0,0,0,0.517082768555128
"194",-9.38815690503325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3978677041224,0,-9.53441728529741,0,0,0,0,0,0,0,0,0,29.4109610861468,-231.829209156681,0,0,6.22778750942736,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7183228289869,0,-8.99880724516198,4.32281415156781,0,0,-108.42080487582,0,8.88140143257209,0,0,0,0,-39.0444883003113,0,0,10.9876185099407,-24.1624137927665,-21.5810372381454,0,0,0,0,0,23.7113955006822,-29.552547913187,19.3176729927857,15.8007229037652,0,0,0,0
"195",8.3218589036906,9.17252348146019,11.8126268103932,12.6639426731013,15.1088054380587,21.8125470860585,9.29630383997349,13.5224633454092,24.9521512508335,3.1341346158627,3.546854011704,19.3389865317098,21.3641109872716,14.7248713973894,-54.4970949551458,12.123918696865,9.88346577708415,-8.92322731748991,90.2766947141126,-145.680748806873,0,21.4916659370162,9.54671456972938,-7.48479340401948,0,21.1716993628493,5.34593458956976,-47.2291165149405,-16.3814997870673,13.4818011207784,-2.08808481920846,-66.4676082578136,26.0026247570023,-0.296719609887571,-46.053048400588,0,-27.5724006026445,0,0,-2.15234662664708,-1.49605898507025,-0.147178713017039,-0.764847237884334,-1.98245979399711,0,0,0,0,20.1507979790924,0,-33.3018093939744,2.99371028018392,0,0,-26.7141532003183,0,20.5477788901316,0,0,0,0,-82.6206865213459,0,138.337789956479,-56.9417194409877,-56.2086954929607,395.833036987419,117.324037948439,104.918429900319,-879.893722896478,0,0,0,0,0,0,0,-148.169218152819,1.6380165783398,-0.112620019209259
"196",-14.2149174667796,10.4526470637713,18.5648945921806,13.7317399611765,14.4295121531244,5.83836036668796,9.82873904158735,-2.82965516359409,19.2550121516719,4.10502639249833,6.68408697186194,19.7849113740047,-0.41199851276194,-4.71776988018368,-12.6689883350785,10.153182928761,16.0503480147436,1.44849305554802,0,0,14.9712964349902,14.3430891289901,5.42255374369222,-77.9790059283844,11.1268236114843,0,0,0,0,0,0,0,0,-0.00755405469853061,0,0,-10.728910908352,0,0,-0.365374982560925,-1.26456529988207,0.300294195115885,-1.03159858187353,-2.21989343136115,0,0,-17.2967793936754,-23.0614944279475,0,0,0,0,0,18.6652293597306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.9520300313792,-11.5455293704744,-5.31145154075168,-3.74356172136425,0,0,0,-0.411073864587277
"197",40.115506907681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55275165544859,0,-11.0257131189581,2.47794866255153,12.6904687636223,-182.109540656817,0,11.1176925744094,8.46382753397519,35.0785861565842,-8.42692561671796,22.6020019554033,26.3193424144436,-254.047746094416,-102.869875038814,-0.587107876562745,8.58787759103269,0,-166.338286856099,0,0,0.477764362572039,-2.50512336652285,-0.0993859270589921,-2.20603424526599,0,0,0,0,0,-2.8752237069664,-0.460986218237572,0,0,0,0,0,0,0,0,0,0,0,3.4703626766637,0,0,-2042.98164591004,-0.152644490170907,39.6819628338391,0,0,0,0,0,-1.00616691954562,333.164211940391,3.37598083262178,-22.6670825113911,0,271.031675398312,2.60521161751678,0.569282815962474
"198",-6.31916596986597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.31655927820772,0,4.35937397655624,3.96634348686491,0,0,0,0,0,0,-18.5930272299287,11.9900478440879,-5.78999877898941,0,75.8957370524266,6.43052006810492,-23.5712337446128,0,109.139494122013,0,0,-5.83260515813976,-1.62540234956035,-2.67586635300144,-1.38854672009377,0,8.15848007059097,3.79423277973778,0,0,0,0,0,0,-7.01666642031003,0,0,0,0,0,0,0,0,7.35539453141299,0,0,-25.9022220915487,12.2175186970489,895.230710334476,0,0,0,0,0,-3.20558145127554,19.4066903834958,-6.91583586954452,-810.89725696994,0,-458.346683396101,-13.8133012941759,-1.77399905901226
"200",-12.5896580826618,14.803442247157,14.5653471365226,17.0959924150442,14.8465905764308,17.4672550619044,14.5676838102751,-0.648350963505584,5.37021834676885,9.81260250415326,8.88684074621622,13.8568247069308,14.5631724270932,15.6067216378262,15.2624213513415,10.7205155378672,12.7593267063035,0.0153903016422894,0,0,17.8110838045627,7.03133833865579,6.0757890108436,3.45532218239532,0,-1.41339697647901,-0.324654745541321,-57.316806252742,0,0,3.11533934822737,-27.3636719173617,-18.9860102463071,-0.662781136571508,8.15962192808922,0,-40.4969921046161,0,0,0.998547352864792,-1.36237818573097,-1.01955028946258,-0.528192836928551,0.327020906201597,0,-6.04315321889879,0,0,0,0,0,0,0.974157552905004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.5848836521533,-21.4548160191599,-10.7062612771517,-20.1952866569909,0,80.2857728300672,1.20598720712269,1.10429935802925
"201",-95.4922686873674,81.354410959292,79.290693867696,82.066477322495,77.3121917493456,79.6338427370214,80.9950715056338,66.0205993063667,99.0829462617053,2.81165268917388,-15.8455356225904,88.1240096084346,86.3314546394372,78.3082933201522,-15.2773825342759,77.7820617108794,79.0207883598898,74.4644948843548,-237.760943362459,0,268.956247594163,61.7034046645417,7.40486726507541,11.2680307527604,0,23.1375259882504,-1.10240542055123,31.4817922289803,0,0,13.1806177910659,-127.474161418173,0,0,14.0556101073616,0,0,0,0,1.08294440490883,-3.8446924151861,-0.330930822616685,-1.51519456475346,0,5.76495670939127,0,0,0,1.03798116433529,0,-25.3780682041911,-2.71401733551482,0,0,0,0,0,0,0,0,12.4764502531122,198.888840770414,0,0,0,0,0,0,0,0,0,23.7766184820004,-254.102629151588,0,0,0,0,0,0,2.78549283656416
"202",-28.2888231585395,38.7186362045279,38.4306836375613,42.0109113462704,38.9811839088271,39.1936914041567,38.7726910872208,38.8229831220675,39.6285085858766,1.83867856767027,-2.53178893846798,41.4276279238063,18.0662519186982,39.9372565223969,-3.77080258802045,35.4692249684619,35.8548230150346,15.7165932713794,153.908690780612,-172.190432203081,0,36.8550180401937,13.0407436414775,-25.9612141893052,0,1.32138157260175,-1.35700090665049,0,-9.53391212771071,19.2164341798924,12.4836098537522,-155.776463193054,-17.9326399938991,0.479976554505852,-9.67077195145023,0,-29.2713511140389,0,0,0.319543246585285,-1.66417746062484,-0.0767765136523799,-0.851819396758422,-1.31880907812364,0,0,0,0,14.2844206808791,0,-24.2414489759335,-0.318177337370603,0,0,-14.3009030404449,0,19.4060732177487,0,0,0,14.3691741418787,-167.248017758997,2.23014315738293,185.974554464733,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.5560421727661,0.492191303266808,0.98036886111896
"203",4.43862230651891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7194309836896,0,-37.8379418695672,8.31067550525127,11.1080482229168,-76.7037336364789,0,0.767506389060072,-12.8884514405694,33.4545605118431,-14.093571508468,12.5385320600115,-7.20116625334144,-77.8227508853041,46.7706839433949,-0.366758452536471,-42.3171762182926,0,14.4521895017844,0,0,-1.43716718155518,-1.37695087061468,0.239008235892432,-1.01391248151817,-4.30723417150022,0,0,0,0,12.109700648463,-16.2066155481473,0,0,0,0,-19.3459862125378,17.0810022005763,0,0,0,0,0,-89.8259613082709,0,0,-25.1176279807722,-61.5545104603564,232.798293617146,0,0,0,0,0,56.4912760181729,22.4783412819419,41.628952994769,-230.939913206049,0,-212.901659597663,1.08614012927969,0.985656903777955
